task_id,precision,token_count,mean_nll,median_nll,mean_top1_margin,mean_topk_entropy,worst_decile_nll,status,expected_solution_sha256,generated_solution_sha256,model_sha256
HumanEval/0,q4,262,0.0846295713551198,0.00013394060806604102,8.274615064869307,0.18758967242699862,0.3072232335805893,matched,b6f23d1703c2fa440d71851b45e1b7ddc54682445460f81e0419b379fcb164ac,b6f23d1703c2fa440d71851b45e1b7ddc54682445460f81e0419b379fcb164ac,04cebb6fafa40ae628cf6bfeb76032ec792852f54020c559ad0a56b9f2839118
HumanEval/1,q4,325,0.18018812562259318,0.023636268451809883,5.206353454064086,0.3832890124440174,0.5685965061187744,matched,b3a28ad2db9e032bfa75bccae2f09f96b17827091f378cafcf805917eca85806,b3a28ad2db9e032bfa75bccae2f09f96b17827091f378cafcf805917eca85806,04cebb6fafa40ae628cf6bfeb76032ec792852f54020c559ad0a56b9f2839118
HumanEval/10,q4,354,0.11209831719521102,0.0006156969466246665,7.8154216216764745,0.2338243848512736,0.4186737954616546,matched,56bb0178d59468302c8f4839dfa02e3401113728c401aee6af5d02af6f623f54,56bb0178d59468302c8f4839dfa02e3401113728c401aee6af5d02af6f623f54,04cebb6fafa40ae628cf6bfeb76032ec792852f54020c559ad0a56b9f2839118
HumanEval/100,q4,83,0.0993024146912088,0.0027201182674616575,6.506915241099649,0.18444919631608028,0.34180462360382075,matched,693a5b099b59a9cb2a064eb11b143d143583eefa2bcf7771d8ece9b1124eadd8,693a5b099b59a9cb2a064eb11b143d143583eefa2bcf7771d8ece9b1124eadd8,04cebb6fafa40ae628cf6bfeb76032ec792852f54020c559ad0a56b9f2839118
HumanEval/101,q4,153,0.14898723075155892,0.0019552737940102816,6.790100199494956,0.31193946049924925,0.6153478503227234,matched,e1eb35484dadbf831118a419af97d90e7b28e813c5cc3064548c2ab911544e87,e1eb35484dadbf831118a419af97d90e7b28e813c5cc3064548c2ab911544e87,04cebb6fafa40ae628cf6bfeb76032ec792852f54020c559ad0a56b9f2839118
HumanEval/102,q4,250,0.1820539084145226,0.005614762660115957,5.536660931282362,0.35529629362346743,0.7078661382198334,matched,5135d51ac2ecaf53d876d10027da0c071033f96172a6e94ec0a9442fe2045d03,5135d51ac2ecaf53d876d10027da0c071033f96172a6e94ec0a9442fe2045d03,04cebb6fafa40ae628cf6bfeb76032ec792852f54020c559ad0a56b9f2839118
HumanEval/103,q4,163,0.1698093577189597,0.010424821637570858,5.589396966182609,0.34089992411849934,0.6658755660057067,matched,9fe63381de018564772cf0878f8cb3ae5d728e52290c8edfc752141e45c2e0e7,9fe63381de018564772cf0878f8cb3ae5d728e52290c8edfc752141e45c2e0e7,04cebb6fafa40ae628cf6bfeb76032ec792852f54020c559ad0a56b9f2839118
HumanEval/104,q4,285,0.13435983728925877,0.003381718648597598,6.231066466758309,0.2895981815459805,0.5698337435722352,matched,694b4d8949ce3cdaf66141ce6c32e9803e547b2487bd20e6822fff1fb64e9b58,694b4d8949ce3cdaf66141ce6c32e9803e547b2487bd20e6822fff1fb64e9b58,04cebb6fafa40ae628cf6bfeb76032ec792852f54020c559ad0a56b9f2839118
HumanEval/105,q4,184,0.19208526838699994,0.015906789805740118,5.552788931708301,0.3923067358966171,0.662215405702591,matched,024f9767eac02d5a0586d27fd3eb1fa21cb69c13a3c57a2dfc73cf9cf8d59f02,024f9767eac02d5a0586d27fd3eb1fa21cb69c13a3c57a2dfc73cf9cf8d59f02,04cebb6fafa40ae628cf6bfeb76032ec792852f54020c559ad0a56b9f2839118
HumanEval/106,q4,208,0.1441344044727776,0.00812535546720028,5.769817947863042,0.2997559497462521,0.5772582411766052,matched,7ccb33065794904202f48adc8ee40985fd3bc55fc58bcee25eb6f5eb07058488,7ccb33065794904202f48adc8ee40985fd3bc55fc58bcee25eb6f5eb07058488,04cebb6fafa40ae628cf6bfeb76032ec792852f54020c559ad0a56b9f2839118
