task_id,precision,token_count,mean_nll,median_nll,mean_top1_margin,mean_topk_entropy,worst_decile_nll,status,expected_solution_sha256,generated_solution_sha256,model_sha256
Mbpp/100,q4,241,0.19357637775834197,0.020411325618624687,5.789962346816464,0.3990618146163047,0.664618194103241,matched,8b0536e083324cabc54f8b25d4035b67a820321fff762b9c9a16d0a022cc95fe,8b0536e083324cabc54f8b25d4035b67a820321fff762b9c9a16d0a022cc95fe,04cebb6fafa40ae628cf6bfeb76032ec792852f54020c559ad0a56b9f2839118
Mbpp/101,q4,141,0.2816539808959415,0.05944022536277771,5.289765385389369,0.5257629934175951,0.8941733241081238,matched,2781e37296f6218670e4e5e5976f31b14a17075cb5a2b033686e271969527254,2781e37296f6218670e4e5e5976f31b14a17075cb5a2b033686e271969527254,04cebb6fafa40ae628cf6bfeb76032ec792852f54020c559ad0a56b9f2839118
Mbpp/102,q4,147,0.1317974151427772,0.00469425693154335,7.059285802821914,0.2891623416985622,0.5103307127952575,matched,7e34f1258b0313e3110a538a4a58c2ba399f7b1d3993c842eb58c6bbc7fbe3cc,7e34f1258b0313e3110a538a4a58c2ba399f7b1d3993c842eb58c6bbc7fbe3cc,04cebb6fafa40ae628cf6bfeb76032ec792852f54020c559ad0a56b9f2839118
Mbpp/103,q4,164,0.17333358577638994,0.014612125232815742,5.833744608987213,0.37671206503608495,0.6172487020492554,matched,966829d8aa1384baa3e2875ad47d7733a7eac502ce6977af67200dfb85fa27ec,966829d8aa1384baa3e2875ad47d7733a7eac502ce6977af67200dfb85fa27ec,04cebb6fafa40ae628cf6bfeb76032ec792852f54020c559ad0a56b9f2839118
Mbpp/104,q4,192,0.18320909019014545,0.008009497774764895,6.171084817181516,0.3626431295542376,0.6247882902622223,matched,e89aad68cebb834785be7c24c9aed78a537edae6ecf50821c7ce80bcabeb475e,e89aad68cebb834785be7c24c9aed78a537edae6ecf50821c7ce80bcabeb475e,04cebb6fafa40ae628cf6bfeb76032ec792852f54020c559ad0a56b9f2839118
Mbpp/105,q4,85,0.17752613932472894,0.019001038745045662,5.292311458213714,0.37695986754505373,0.5680506467819214,matched,704a5acd323f1727a67f1fa93b6a0a9625596633544dfccea724aac47f7e182c,704a5acd323f1727a67f1fa93b6a0a9625596633544dfccea724aac47f7e182c,04cebb6fafa40ae628cf6bfeb76032ec792852f54020c559ad0a56b9f2839118
Mbpp/106,q4,148,0.25835058419557644,0.040243422612547874,5.336575782739329,0.48444618468331796,0.7917428135871887,matched,0b3be4e06f0c5c171f2cfb1f0857516dcb0377b01a15335e2edc401669061746,0b3be4e06f0c5c171f2cfb1f0857516dcb0377b01a15335e2edc401669061746,04cebb6fafa40ae628cf6bfeb76032ec792852f54020c559ad0a56b9f2839118
Mbpp/108,q4,258,0.07973215890600438,1.657022858125856e-05,9.839659225976517,0.1619352959330808,0.34151392579078665,matched,98c74297f40f1e31c2ef40b355bdf04ee569c1ec3b3e6106728e53452befee86,98c74297f40f1e31c2ef40b355bdf04ee569c1ec3b3e6106728e53452befee86,04cebb6fafa40ae628cf6bfeb76032ec792852f54020c559ad0a56b9f2839118
Mbpp/109,q4,253,0.19817778247606987,0.009919385425746441,6.075953762253396,0.37769609859478936,0.6685792684555053,matched,b658af945c22a9798f8589588a57271511b92df4e5bc90699c982ed3dc3f72d1,b658af945c22a9798f8589588a57271511b92df4e5bc90699c982ed3dc3f72d1,04cebb6fafa40ae628cf6bfeb76032ec792852f54020c559ad0a56b9f2839118
Mbpp/11,q4,222,0.20110304811152555,0.053379232063889503,4.275488909470484,0.4213127442864073,0.6797931373119354,matched,caf50787a4f624b5fd4e1ea7c26e5669c04653af89381d3d07b81a50319c3bc0,caf50787a4f624b5fd4e1ea7c26e5669c04653af89381d3d07b81a50319c3bc0,04cebb6fafa40ae628cf6bfeb76032ec792852f54020c559ad0a56b9f2839118
Mbpp/111,q4,320,0.17989448355303667,0.0009849157650023699,7.230512908010022,0.351793615656588,0.7178658664226532,matched,ddc9386cf3faae6dcdbecc197dcafd9001df31d5af3628b2b60749d3216d1033,ddc9386cf3faae6dcdbecc197dcafd9001df31d5af3628b2b60749d3216d1033,04cebb6fafa40ae628cf6bfeb76032ec792852f54020c559ad0a56b9f2839118
Mbpp/113,q4,133,0.16474456343728128,0.014801186509430408,5.158641289630992,0.359637292736267,0.5617787837982178,matched,40d533dec96410044180b7b9730d06806afc079f7224d0dedbcc63edbb99f956,40d533dec96410044180b7b9730d06806afc079f7224d0dedbcc63edbb99f956,04cebb6fafa40ae628cf6bfeb76032ec792852f54020c559ad0a56b9f2839118
Mbpp/116,q4,140,0.2080563698714335,0.07208773121237755,5.086151401038149,0.45554986289893407,0.6689516425132751,matched,36451dc0ff48a7e9714311a583d0b61e1dbaf17df775e13589de344d415daac7,36451dc0ff48a7e9714311a583d0b61e1dbaf17df775e13589de344d415daac7,04cebb6fafa40ae628cf6bfeb76032ec792852f54020c559ad0a56b9f2839118
Mbpp/118,q4,80,0.25993118122717435,0.11950084567070007,4.150767193133626,0.5250986842035399,0.720420503616333,matched,a919ff1390fdb20b8d1535e459dd32ea14e4fe9a2aa3fc087779b11f2f882680,a919ff1390fdb20b8d1535e459dd32ea14e4fe9a2aa3fc087779b11f2f882680,04cebb6fafa40ae628cf6bfeb76032ec792852f54020c559ad0a56b9f2839118
Mbpp/119,q4,512,0.2085840870111546,0.008546893019229174,5.623927217400882,0.40287239910123157,0.7528909027576447,matched,276affeb31d62849ddc5ca5659b2421c3e33459ad62955017c15039f8286bf0a,276affeb31d62849ddc5ca5659b2421c3e33459ad62955017c15039f8286bf0a,04cebb6fafa40ae628cf6bfeb76032ec792852f54020c559ad0a56b9f2839118
Mbpp/12,q4,227,0.1744555676736384,0.010011433623731136,5.990799847083272,0.366800974337719,0.6468358516693115,matched,b35eafa936153a0660fab342b2f6d92e3af2251dfa5aaf4789963835322bb082,b35eafa936153a0660fab342b2f6d92e3af2251dfa5aaf4789963835322bb082,04cebb6fafa40ae628cf6bfeb76032ec792852f54020c559ad0a56b9f2839118
Mbpp/120,q4,188,0.21315905956812317,0.012939056847244501,5.405395167644519,0.42157154779072253,0.6829047501087189,matched,5d1412b01890404a8398037d57f5201be7cb0432921d0b2e948ae18da86cdbf2,5d1412b01890404a8398037d57f5201be7cb0432921d0b2e948ae18da86cdbf2,04cebb6fafa40ae628cf6bfeb76032ec792852f54020c559ad0a56b9f2839118
Mbpp/123,q4,277,0.1513542382448269,0.007766646333038807,5.699092154883509,0.3211697583147072,0.5614735245704651,matched,291f7c182272e7250604ac5dc9dd19e2c1fa185d7e7dcd950ffd5a9edfb57c50,291f7c182272e7250604ac5dc9dd19e2c1fa185d7e7dcd950ffd5a9edfb57c50,04cebb6fafa40ae628cf6bfeb76032ec792852f54020c559ad0a56b9f2839118
Mbpp/124,q4,279,0.16567244804452116,0.011974576860666275,5.985924259210661,0.33882536225813703,0.5948583364486695,matched,79508aea5437cd23a775135222b308cd58a9bd856b900391b3612ffa83d0f5cf,79508aea5437cd23a775135222b308cd58a9bd856b900391b3612ffa83d0f5cf,04cebb6fafa40ae628cf6bfeb76032ec792852f54020c559ad0a56b9f2839118
Mbpp/125,q4,283,0.14237138280804545,0.004076972138136625,6.758146644487448,0.2910853976917776,0.5754672527313232,matched,901228764d3bcf937278ff182f1ef91966e7aa50029288265105dcb5f22090f9,901228764d3bcf937278ff182f1ef91966e7aa50029288265105dcb5f22090f9,04cebb6fafa40ae628cf6bfeb76032ec792852f54020c559ad0a56b9f2839118
Mbpp/126,q4,278,0.10719506384267537,0.0006125671206973493,7.991742873624543,0.22570466980678336,0.42572396695613857,matched,3d77e823544515e48da3b7401fdf84f8b903a46b740beccf2a171b270ccb386f,3d77e823544515e48da3b7401fdf84f8b903a46b740beccf2a171b270ccb386f,04cebb6fafa40ae628cf6bfeb76032ec792852f54020c559ad0a56b9f2839118
Mbpp/127,q4,78,0.17793937179060548,0.004216159228235483,6.306292052082562,0.34049114649938617,0.6656654357910156,matched,59a021f47180576ce66e3436ba9164d6c66d4e514cb1b042f8e5ef8ca150e9f9,59a021f47180576ce66e3436ba9164d6c66d4e514cb1b042f8e5ef8ca150e9f9,04cebb6fafa40ae628cf6bfeb76032ec792852f54020c559ad0a56b9f2839118
Mbpp/128,q4,134,0.17862148153968063,0.00983481714501977,5.797170395345748,0.3701022359905973,0.6958446323871612,matched,b56f5fc9141ccf2345195cef01425510ba510afdee767430400251a339b624a6,b56f5fc9141ccf2345195cef01425510ba510afdee767430400251a339b624a6,04cebb6fafa40ae628cf6bfeb76032ec792852f54020c559ad0a56b9f2839118
Mbpp/129,q4,204,0.13900927527657694,0.007569750305265188,6.582901042170095,0.30358236738457045,0.49251461327075957,matched,6ffcb1bff92add2dd2d8614389b7b8dac30b025239d785a295a32817af94ce9b,6ffcb1bff92add2dd2d8614389b7b8dac30b025239d785a295a32817af94ce9b,04cebb6fafa40ae628cf6bfeb76032ec792852f54020c559ad0a56b9f2839118
Mbpp/130,q4,190,0.19535938881991055,0.019582485780119896,6.226526655293348,0.4111859684422973,0.6531349301338195,matched,51c762793604f6fc971963fdc8073d1fb313c2c72cddacac49a10a7c17bdbe94,51c762793604f6fc971963fdc8073d1fb313c2c72cddacac49a10a7c17bdbe94,04cebb6fafa40ae628cf6bfeb76032ec792852f54020c559ad0a56b9f2839118
Mbpp/131,q4,278,0.14084059991928588,0.0012685954570770264,7.418839448162229,0.26771810789513417,0.4761363297700882,matched,0702a2591aeccd12f152c5f7b94a0c19260459c1ef18ef703d5d86fadd846c10,0702a2591aeccd12f152c5f7b94a0c19260459c1ef18ef703d5d86fadd846c10,04cebb6fafa40ae628cf6bfeb76032ec792852f54020c559ad0a56b9f2839118
Mbpp/132,q4,133,0.2058108993229449,0.011862684041261673,5.829733726923773,0.3978862662128648,0.7288621425628662,matched,3a4a78e37f0cf561df80650a47b79b55726c8e2619c80042991b761698689f02,3a4a78e37f0cf561df80650a47b79b55726c8e2619c80042991b761698689f02,04cebb6fafa40ae628cf6bfeb76032ec792852f54020c559ad0a56b9f2839118
Mbpp/133,q4,136,0.18246091147252905,0.008066933136433363,6.468941086016559,0.37859118390069246,0.6106968224048615,matched,cff063534fbe5b4c33805281c8e9fdc9ac03878c104db3a268b3a0e6616ab9c7,cff063534fbe5b4c33805281c8e9fdc9ac03878c104db3a268b3a0e6616ab9c7,04cebb6fafa40ae628cf6bfeb76032ec792852f54020c559ad0a56b9f2839118
Mbpp/135,q4,112,0.25336400333769304,0.049814796075224876,4.5078702556290935,0.4885989166844084,0.8453552961349485,matched,7f95f4da13c1923ffc864c66b0215fec4dfad084dd065cde5a0239c9cd0b70ee,7f95f4da13c1923ffc864c66b0215fec4dfad084dd065cde5a0239c9cd0b70ee,04cebb6fafa40ae628cf6bfeb76032ec792852f54020c559ad0a56b9f2839118
Mbpp/137,q4,235,0.16270139970533679,0.0026906535495072603,6.702950180922591,0.3128894793565603,0.6058059453964233,matched,7a76f2e2dcdda5c350b1b872eb21860cc8d35173af31e009d950cd1d9ebb4c13,7a76f2e2dcdda5c350b1b872eb21860cc8d35173af31e009d950cd1d9ebb4c13,04cebb6fafa40ae628cf6bfeb76032ec792852f54020c559ad0a56b9f2839118
Mbpp/138,q4,261,0.1897392250978447,0.02358653023838997,4.945771014238382,0.3859778616280964,0.6790497899055481,matched,63d2bb04b1f9c20d455ed6e65b7692eca6336e2be8e56907357765642e271229,63d2bb04b1f9c20d455ed6e65b7692eca6336e2be8e56907357765642e271229,04cebb6fafa40ae628cf6bfeb76032ec792852f54020c559ad0a56b9f2839118
Mbpp/139,q4,182,0.19176950011321509,0.0065987438429147005,6.046777800786207,0.3772541302082744,0.7381997346878052,matched,019439b44ce9b96a82ce713fa1328ffa109bf8964abe42c371f66234524c8638,019439b44ce9b96a82ce713fa1328ffa109bf8964abe42c371f66234524c8638,04cebb6fafa40ae628cf6bfeb76032ec792852f54020c559ad0a56b9f2839118
Mbpp/14,q4,218,0.15210963280562875,0.009258497506380081,5.568987161460591,0.3225037115512377,0.550813353061676,matched,68727569c1d81ef7ce21f79eeca48daa9809f01038808d634f6e03a2a0fe9f77,68727569c1d81ef7ce21f79eeca48daa9809f01038808d634f6e03a2a0fe9f77,04cebb6fafa40ae628cf6bfeb76032ec792852f54020c559ad0a56b9f2839118
