probe_count,probe_hash,probe_source,q4_ast_mean,q4_distinct_programs,q4_dsde,q4_exact_dsde,q4_exact_sde,q4_execution_seconds,q4_generation_seconds,q4_observations,q4_sde,q8_ast_mean,q8_distinct_programs,q8_dsde,q8_exact_dsde,q8_exact_sde,q8_execution_seconds,q8_generation_seconds,q8_observations,q8_sde,task_id,q4_error,q8_error
3,d83acfa2dd4f6af5894b81cfb6ece612990a8206b3c35a4a6478dd6a209f227f,prompt_plus_base_inputs,0.6731895004512911,5,0.06788662337308111,0.39999999999999997,0.2533333333333333,0.6501328999984253,"[0.36406300000089686, 0.7488966999990225, 0.6765540999986115, 1.954313700000057, 0.27375970000139205]","[[{'status': 'ok', 'value': 101}, {'status': 'ok', 'value': 1331}, {'status': 'ok', 'value': 121}], [{'status': 'ok', 'value': 101}, {'status': 'ok', 'value': 1331}, {'status': 'ok', 'value': 120}], [{'status': 'ok', 'value': 100}, {'status': 'ok', 'value': 1222}, {'status': 'ok', 'value': 121}], [{'status': 'ok', 'value': 100}, {'status': 'ok', 'value': 1222}, {'status': 'ok', 'value': 21}], [{'status': 'ok', 'value': 101}, {'status': 'ok', 'value': 1331}, {'status': 'ok', 'value': 121}]]",0.051731974023848666,0.16299673672909493,4,0.006829773886479556,0.13333333333333333,0.10666666666666666,0.6786724000012327,"[0.4904878000015742, 0.3921721000006073, 0.5486311999993632, 0.5054305999983626, 0.3645838999982516]","[[{'status': 'ok', 'value': 101}, {'status': 'ok', 'value': 1331}, {'status': 'ok', 'value': 121}], [{'status': 'ok', 'value': 101}, {'status': 'ok', 'value': 1331}, {'status': 'ok', 'value': 121}], [{'status': 'ok', 'value': 101}, {'status': 'ok', 'value': 1331}, {'status': 'ok', 'value': 121}], [{'status': 'ok', 'value': 99}, {'status': 'ok', 'value': 1221}, {'status': 'ok', 'value': 121}], [{'status': 'ok', 'value': 101}, {'status': 'ok', 'value': 1331}, {'status': 'ok', 'value': 121}]]",0.005463819109183646,Mbpp/100,0,0
3,b8f819de139770ce6c5be9d0a41a61c2c867dc8f9b1bfd9423eb98852591be48,prompt_plus_base_inputs,0.0,4,0.0,0.0,0.0,0.5832456999996793,"[0.17814840000210097, 0.15275710000059917, 0.25433999999950174, 0.20806749999974272, 0.15336960000058752]","[[{'status': 'ok', 'value': 3}, {'status': 'ok', 'value': 8}, {'status': 'ok', 'value': 36}], [{'status': 'ok', 'value': 3}, {'status': 'ok', 'value': 8}, {'status': 'ok', 'value': 36}], [{'status': 'ok', 'value': 3}, {'status': 'ok', 'value': 8}, {'status': 'ok', 'value': 36}], [{'status': 'ok', 'value': 3}, {'status': 'ok', 'value': 8}, {'status': 'ok', 'value': 36}], [{'status': 'ok', 'value': 3}, {'status': 'ok', 'value': 8}, {'status': 'ok', 'value': 36}]]",0.0,0.0,2,0.0,0.0,0.0,0.6009689999991679,"[0.22365590000117663, 0.19426910000038333, 0.20702969999911147, 0.20123559999774443, 0.19608139999763807]","[[{'status': 'ok', 'value': 3}, {'status': 'ok', 'value': 8}, {'status': 'ok', 'value': 36}], [{'status': 'ok', 'value': 3}, {'status': 'ok', 'value': 8}, {'status': 'ok', 'value': 36}], [{'status': 'ok', 'value': 3}, {'status': 'ok', 'value': 8}, {'status': 'ok', 'value': 36}], [{'status': 'ok', 'value': 3}, {'status': 'ok', 'value': 8}, {'status': 'ok', 'value': 36}], [{'status': 'ok', 'value': 3}, {'status': 'ok', 'value': 8}, {'status': 'ok', 'value': 36}]]",0.0,Mbpp/101,0,0
3,c700e80d9df07128c533713f6bd27f4cf25b8c9c69d6ad0f74934647d3487e23,prompt_plus_base_inputs,0.12593037604728197,3,0.0,0.0,0.0,0.5468212999985553,"[0.2501403999995091, 0.21662940000169328, 0.2052164000015182, 0.21710969999912777, 0.21791070000108448]","[[{'status': 'ok', 'value': 'PythonProgram'}, {'status': 'ok', 'value': 'PythonLanguage'}, {'status': 'ok', 'value': 'ProgrammingLanguage'}], [{'status': 'ok', 'value': 'PythonProgram'}, {'status': 'ok', 'value': 'PythonLanguage'}, {'status': 'ok', 'value': 'ProgrammingLanguage'}], [{'status': 'ok', 'value': 'PythonProgram'}, {'status': 'ok', 'value': 'PythonLanguage'}, {'status': 'ok', 'value': 'ProgrammingLanguage'}], [{'status': 'ok', 'value': 'PythonProgram'}, {'status': 'ok', 'value': 'PythonLanguage'}, {'status': 'ok', 'value': 'ProgrammingLanguage'}], [{'status': 'ok', 'value': 'PythonProgram'}, {'status': 'ok', 'value': 'PythonLanguage'}, {'status': 'ok', 'value': 'ProgrammingLanguage'}]]",0.0,0.06436968240566346,3,0.0,0.0,0.0,0.514281599997048,"[0.4701515999986441, 0.25930159999916214, 0.297393099997862, 0.29627460000119754, 0.2924719999973604]","[[{'status': 'ok', 'value': 'PythonProgram'}, {'status': 'ok', 'value': 'PythonLanguage'}, {'status': 'ok', 'value': 'ProgrammingLanguage'}], [{'status': 'ok', 'value': 'PythonProgram'}, {'status': 'ok', 'value': 'PythonLanguage'}, {'status': 'ok', 'value': 'ProgrammingLanguage'}], [{'status': 'ok', 'value': 'PythonProgram'}, {'status': 'ok', 'value': 'PythonLanguage'}, {'status': 'ok', 'value': 'ProgrammingLanguage'}], [{'status': 'ok', 'value': 'PythonProgram'}, {'status': 'ok', 'value': 'PythonLanguage'}, {'status': 'ok', 'value': 'ProgrammingLanguage'}], [{'status': 'ok', 'value': 'PythonProgram'}, {'status': 'ok', 'value': 'PythonLanguage'}, {'status': 'ok', 'value': 'ProgrammingLanguage'}]]",0.0,Mbpp/102,0,0
3,2fbe064f6570a77454d0eff7cb2a43c7e54bb6c9009e057257815b0d6038ac1a,prompt_plus_base_inputs,0.5120688150642653,5,0.37712234210431694,0.8,0.3466666666666666,0.7804266000021016,"[0.6049324000014167, 0.514462299997831, 0.24096649999773945, 0.48251600000003236, 0.6473402000010537]","[[{'status': 'ok', 'value': 4}, {'status': 'ok', 'value': 7}, {'status': 'ok', 'value': 53}], [{'status': 'ok', 'value': 2}, {'status': 'ok', 'value': 3}, {'status': 'ok', 'value': 20}], [{'status': 'ok', 'value': 3}, {'status': 'ok', 'value': 4}, {'status': 'ok', 'value': 10}], [{'status': 'ok', 'value': 3}, {'status': 'ok', 'value': 6}, {'status': 'ok', 'value': 186}], [{'status': 'ok', 'value': 3}, {'status': 'ok', 'value': 4}, {'status': 'ok', 'value': 169}]]",0.16768126042951642,0.5199268218425591,5,0.4377013045434098,0.6666666666666666,0.34666666666666673,0.5518609999999171,"[0.7725491999990481, 1.6399139999994077, 0.7875168999999005, 0.9227572999989206, 0.6852976000009221]","[[{'status': 'ok', 'value': 3}, {'status': 'ok', 'value': 4}, {'status': 'ok', 'value': 26}], [{'status': 'ok', 'value': 1}, {'status': 'ok', 'value': 1}, {'status': 'ok', 'value': 4}], [{'status': 'ok', 'value': 5}, {'status': 'ok', 'value': 16}, {'status': 'ok', 'value': 19}], [{'status': 'ok', 'value': 3}, {'status': 'ok', 'value': 4}, {'status': 'ok', 'value': 1}], [{'status': 'ok', 'value': 5}, {'status': 'ok', 'value': 16}, {'status': 'ok', 'value': 114}]]",0.2537800269905533,Mbpp/103,1,1
3,46e3e7042e8f21cc5e6745fae2d02f8a3a46463ca4d4854015992098b330be66,prompt_plus_base_inputs,0.14535229185805976,4,0.0,0.0,0.0,0.774717000000237,"[0.20052950000172132, 0.2137086000002455, 0.1922844000000623, 0.3789186000030895, 0.17223169999851962]","[[{'status': 'ok', 'value': [['green', 'orange'], ['black', 'white'], ['black', 'orange', 'white']]}, {'status': 'ok', 'value': [[' red ', 'green'], [' black', 'blue '], [' orange', 'brown']]}, {'status': 'ok', 'value': [['gold', 'zilver'], ['aluminium', 'magnesium'], ['bronze', 'steel']]}], [{'status': 'ok', 'value': [['green', 'orange'], ['black', 'white'], ['black', 'orange', 'white']]}, {'status': 'ok', 'value': [[' red ', 'green'], [' black', 'blue '], [' orange', 'brown']]}, {'status': 'ok', 'value': [['gold', 'zilver'], ['aluminium', 'magnesium'], ['bronze', 'steel']]}], [{'status': 'ok', 'value': [['green', 'orange'], ['black', 'white'], ['black', 'orange', 'white']]}, {'status': 'ok', 'value': [[' red ', 'green'], [' black', 'blue '], [' orange', 'brown']]}, {'status': 'ok', 'value': [['gold', 'zilver'], ['aluminium', 'magnesium'], ['bronze', 'steel']]}], [{'status': 'ok', 'value': [['green', 'orange'], ['black', 'white'], ['black', 'orange', 'white']]}, {'status': 'ok', 'value': [[' red ', 'green'], [' black', 'blue '], [' orange', 'brown']]}, {'status': 'ok', 'value': [['gold', 'zilver'], ['aluminium', 'magnesium'], ['bronze', 'steel']]}], [{'status': 'ok', 'value': [['green', 'orange'], ['black', 'white'], ['black', 'orange', 'white']]}, {'status': 'ok', 'value': [[' red ', 'green'], [' black', 'blue '], [' orange', 'brown']]}, {'status': 'ok', 'value': [['gold', 'zilver'], ['aluminium', 'magnesium'], ['bronze', 'steel']]}]]",0.0,0.2429243767210792,4,0.2699578072767728,0.4,0.28,0.4747731000024942,"[0.24778859999787528, 0.6088783000013791, 0.2666215999997803, 0.24986360000184504, 0.22871149999991758]","[[{'status': 'ok', 'value': [['green', 'orange'], ['black', 'white'], ['black', 'orange', 'white']]}, {'status': 'ok', 'value': [[' red ', 'green'], [' black', 'blue '], [' orange', 'brown']]}, {'status': 'ok', 'value': [['gold', 'zilver'], ['aluminium', 'magnesium'], ['bronze', 'steel']]}], [{'status': 'ok', 'value': [[['green', 'orange']], [['black', 'white']], [['black', 'orange', 'white']]]}, {'status': 'ok', 'value': [[[' red ', 'green']], [[' black', 'blue ']], [[' orange', 'brown']]]}, {'status': 'ok', 'value': [[['gold', 'zilver']], [['aluminium', 'magnesium']], [['bronze', 'steel']]]}], [{'status': 'ok', 'value': [['green', 'orange'], ['black', 'white'], ['black', 'orange', 'white']]}, {'status': 'ok', 'value': [[' red ', 'green'], [' black', 'blue '], [' orange', 'brown']]}, {'status': 'ok', 'value': [['gold', 'zilver'], ['aluminium', 'magnesium'], ['bronze', 'steel']]}], [{'exception': 'TypeError', 'status': 'exception'}, {'exception': 'TypeError', 'status': 'exception'}, {'exception': 'TypeError', 'status': 'exception'}], [{'status': 'ok', 'value': [['green', 'orange'], ['black', 'white'], ['black', 'orange', 'white']]}, {'status': 'ok', 'value': [[' red ', 'green'], [' black', 'blue '], [' orange', 'brown']]}, {'status': 'ok', 'value': [['gold', 'zilver'], ['aluminium', 'magnesium'], ['bronze', 'steel']]}]]",0.20197468436606367,Mbpp/104,0,0
3,0c914429039b58039a047fcc847516f5b934de450f1bab9c5fdf566d7c299beb,prompt_plus_base_inputs,0.07777777777777778,2,0.0,0.0,0.0,0.4828890000026149,"[0.14137350000237348, 0.10195609999937005, 0.12002750000101514, 0.0950741000015114, 0.11202680000133114]","[[{'status': 'ok', 'value': 2}, {'status': 'ok', 'value': 0}, {'status': 'ok', 'value': 3}], [{'status': 'ok', 'value': 2}, {'status': 'ok', 'value': 0}, {'status': 'ok', 'value': 3}], [{'status': 'ok', 'value': 2}, {'status': 'ok', 'value': 0}, {'status': 'ok', 'value': 3}], [{'status': 'ok', 'value': 2}, {'status': 'ok', 'value': 0}, {'status': 'ok', 'value': 3}], [{'status': 'ok', 'value': 2}, {'status': 'ok', 'value': 0}, {'status': 'ok', 'value': 3}]]",0.0,0.03888888888888889,2,0.0,0.0,0.0,0.6936872000005678,"[0.18592199999693548, 0.13860610000119777, 0.14886590000241995, 0.16134500000043772, 0.1508804000004602]","[[{'status': 'ok', 'value': 2}, {'status': 'ok', 'value': 0}, {'status': 'ok', 'value': 3}], [{'status': 'ok', 'value': 2}, {'status': 'ok', 'value': 0}, {'status': 'ok', 'value': 3}], [{'status': 'ok', 'value': 2}, {'status': 'ok', 'value': 0}, {'status': 'ok', 'value': 3}], [{'status': 'ok', 'value': 2}, {'status': 'ok', 'value': 0}, {'status': 'ok', 'value': 3}], [{'status': 'ok', 'value': 2}, {'status': 'ok', 'value': 0}, {'status': 'ok', 'value': 3}]]",0.0,Mbpp/105,0,0
3,684344e398d0888072e103158b5df4b25582c3ea6a34c0b50fd5a0694a92b188,prompt_plus_base_inputs,0.07596006144393241,3,0.32,0.2,0.16,0.5643713000026764,"[0.15535019999879296, 0.31308759999956237, 0.134705300002679, 0.14350779999949737, 0.13089880000188714]","[[{'exception': 'TypeError', 'status': 'exception'}, {'exception': 'TypeError', 'status': 'exception'}, {'exception': 'TypeError', 'status': 'exception'}], [{'status': 'ok', 'value': [5, 6, 7, 9, 10]}, {'status': 'ok', 'value': [6, 7, 8, 10, 11]}, {'status': 'ok', 'value': [7, 8, 9, 11, 12]}], [{'exception': 'TypeError', 'status': 'exception'}, {'exception': 'TypeError', 'status': 'exception'}, {'exception': 'TypeError', 'status': 'exception'}], [{'exception': 'TypeError', 'status': 'exception'}, {'exception': 'TypeError', 'status': 'exception'}, {'exception': 'TypeError', 'status': 'exception'}], [{'exception': 'TypeError', 'status': 'exception'}, {'exception': 'TypeError', 'status': 'exception'}, {'exception': 'TypeError', 'status': 'exception'}]]",0.196,0.1972420129318564,4,0.49,0.4,0.24,0.6004403000006278,"[0.19732239999939338, 0.5194670000018959, 0.20682399999714107, 0.20105690000127652, 0.16451779999988503]","[[{'exception': 'TypeError', 'status': 'exception'}, {'exception': 'TypeError', 'status': 'exception'}, {'exception': 'TypeError', 'status': 'exception'}], [{'status': 'ok', 'value': [9, 10, 5, 6, 7]}, {'status': 'ok', 'value': [10, 11, 6, 7, 8]}, {'status': 'ok', 'value': [11, 12, 7, 8, 9]}], [{'status': 'ok', 'value': [9, 10, 5, 6, 7]}, {'status': 'ok', 'value': [10, 11, 6, 7, 8]}, {'status': 'ok', 'value': [11, 12, 7, 8, 9]}], [{'exception': 'TypeError', 'status': 'exception'}, {'exception': 'TypeError', 'status': 'exception'}, {'exception': 'TypeError', 'status': 'exception'}], [{'exception': 'TypeError', 'status': 'exception'}, {'exception': 'TypeError', 'status': 'exception'}, {'exception': 'TypeError', 'status': 'exception'}]]",0.258,Mbpp/106,1,1
3,5d87ef1874912bf38a6a513e7ff956e159e9a921a32dcb7e42dcce834ba0c7c7,prompt_plus_base_inputs,0.09254572656145446,3,0.0,0.0,0.0,0.598906100000022,"[0.25442239999756566, 0.19434689999980037, 0.2468488000013167, 0.26592170000003534, 0.207843000000139]","[[{'status': 'ok', 'value': [4, 5, 11, 15, 19, 20, 24, 24, 25, 25, 26, 29, 48, 54, 56, 110, 154, 233]}, {'status': 'ok', 'value': [1, 1, 2, 3, 4, 5, 5, 6, 7, 7, 8, 8, 9, 11, 12]}, {'status': 'ok', 'value': [1, 2, 3, 4, 7, 8, 9, 9, 9, 10, 12, 14, 14, 18, 22, 25, 25, 35, 41, 50, 58, 61, 65, 74, 75, 85]}], [{'status': 'ok', 'value': [4, 5, 11, 15, 19, 20, 24, 24, 25, 25, 26, 29, 48, 54, 56, 110, 154, 233]}, {'status': 'ok', 'value': [1, 1, 2, 3, 4, 5, 5, 6, 7, 7, 8, 8, 9, 11, 12]}, {'status': 'ok', 'value': [1, 2, 3, 4, 7, 8, 9, 9, 9, 10, 12, 14, 14, 18, 22, 25, 25, 35, 41, 50, 58, 61, 65, 74, 75, 85]}], [{'status': 'ok', 'value': [4, 5, 11, 15, 19, 20, 24, 24, 25, 25, 26, 29, 48, 54, 56, 110, 154, 233]}, {'status': 'ok', 'value': [1, 1, 2, 3, 4, 5, 5, 6, 7, 7, 8, 8, 9, 11, 12]}, {'status': 'ok', 'value': [1, 2, 3, 4, 7, 8, 9, 9, 9, 10, 12, 14, 14, 18, 22, 25, 25, 35, 41, 50, 58, 61, 65, 74, 75, 85]}], [{'status': 'ok', 'value': [4, 5, 11, 15, 19, 20, 24, 24, 25, 25, 26, 29, 48, 54, 56, 110, 154, 233]}, {'status': 'ok', 'value': [1, 1, 2, 3, 4, 5, 5, 6, 7, 7, 8, 8, 9, 11, 12]}, {'status': 'ok', 'value': [1, 2, 3, 4, 7, 8, 9, 9, 9, 10, 12, 14, 14, 18, 22, 25, 25, 35, 41, 50, 58, 61, 65, 74, 75, 85]}], [{'status': 'ok', 'value': [4, 5, 11, 15, 19, 20, 24, 24, 25, 25, 26, 29, 48, 54, 56, 110, 154, 233]}, {'status': 'ok', 'value': [1, 1, 2, 3, 4, 5, 5, 6, 7, 7, 8, 8, 9, 11, 12]}, {'status': 'ok', 'value': [1, 2, 3, 4, 7, 8, 9, 9, 9, 10, 12, 14, 14, 18, 22, 25, 25, 35, 41, 50, 58, 61, 65, 74, 75, 85]}]]",0.0,0.15986643021504038,4,0.0,0.0,0.0,0.7441222000015841,"[0.3284483999996155, 0.2892738999980793, 0.3384547999994538, 0.49207489999753307, 0.38285580000228947]","[[{'status': 'ok', 'value': [4, 5, 11, 15, 19, 20, 24, 24, 25, 25, 26, 29, 48, 54, 56, 110, 154, 233]}, {'status': 'ok', 'value': [1, 1, 2, 3, 4, 5, 5, 6, 7, 7, 8, 8, 9, 11, 12]}, {'status': 'ok', 'value': [1, 2, 3, 4, 7, 8, 9, 9, 9, 10, 12, 14, 14, 18, 22, 25, 25, 35, 41, 50, 58, 61, 65, 74, 75, 85]}], [{'status': 'ok', 'value': [4, 5, 11, 15, 19, 20, 24, 24, 25, 25, 26, 29, 48, 54, 56, 110, 154, 233]}, {'status': 'ok', 'value': [1, 1, 2, 3, 4, 5, 5, 6, 7, 7, 8, 8, 9, 11, 12]}, {'status': 'ok', 'value': [1, 2, 3, 4, 7, 8, 9, 9, 9, 10, 12, 14, 14, 18, 22, 25, 25, 35, 41, 50, 58, 61, 65, 74, 75, 85]}], [{'status': 'ok', 'value': [4, 5, 11, 15, 19, 20, 24, 24, 25, 25, 26, 29, 48, 54, 56, 110, 154, 233]}, {'status': 'ok', 'value': [1, 1, 2, 3, 4, 5, 5, 6, 7, 7, 8, 8, 9, 11, 12]}, {'status': 'ok', 'value': [1, 2, 3, 4, 7, 8, 9, 9, 9, 10, 12, 14, 14, 18, 22, 25, 25, 35, 41, 50, 58, 61, 65, 74, 75, 85]}], [{'status': 'ok', 'value': [4, 5, 11, 15, 19, 20, 24, 24, 25, 25, 26, 29, 48, 54, 56, 110, 154, 233]}, {'status': 'ok', 'value': [1, 1, 2, 3, 4, 5, 5, 6, 7, 7, 8, 8, 9, 11, 12]}, {'status': 'ok', 'value': [1, 2, 3, 4, 7, 8, 9, 9, 9, 10, 12, 14, 14, 18, 22, 25, 25, 35, 41, 50, 58, 61, 65, 74, 75, 85]}], [{'status': 'ok', 'value': [4, 5, 11, 15, 19, 20, 24, 24, 25, 25, 26, 29, 48, 54, 56, 110, 154, 233]}, {'status': 'ok', 'value': [1, 1, 2, 3, 4, 5, 5, 6, 7, 7, 8, 8, 9, 11, 12]}, {'status': 'ok', 'value': [1, 2, 3, 4, 7, 8, 9, 9, 9, 10, 12, 14, 14, 18, 22, 25, 25, 35, 41, 50, 58, 61, 65, 74, 75, 85]}]]",0.0,Mbpp/108,0,0
3,485301f05133b71ae5be1a166b1a64a3851a7c5d1b78f9ba9de40b155924f103,prompt_plus_base_inputs,0.5238753948389236,5,0.5333333333333333,0.6,0.26666666666666666,0.7063706000008096,"[0.4931077000001096, 0.9103551000007428, 0.5155056000003242, 0.573197200003051, 0.2543867999993381]","[[{'status': 'ok', 'value': 3}, {'status': 'ok', 'value': 4}, {'status': 'ok', 'value': 2}], [{'status': 'ok', 'value': 3}, {'status': 'ok', 'value': 4}, {'status': 'ok', 'value': 2}], [{'status': 'ok', 'value': 6}, {'status': 'ok', 'value': 0}, {'status': 'ok', 'value': 0}], [{'status': 'ok', 'value': 6}, {'status': 'ok', 'value': 0}, {'status': 'ok', 'value': 0}], [{'status': 'ok', 'value': 0}, {'status': 'ok', 'value': 0}, {'status': 'ok', 'value': 0}]]",0.24,0.4606900401869334,5,0.31333333333333335,0.4,0.28,0.655971900003351,"[0.6638616000018374, 1.3882111999992048, 0.46660329999940586, 0.5825293000016245, 0.5812863999999536]","[[{'status': 'ok', 'value': 3}, {'status': 'ok', 'value': 4}, {'status': 'ok', 'value': 2}], [{'status': 'ok', 'value': 0}, {'status': 'ok', 'value': 5}, {'status': 'ok', 'value': 4}], [{'exception': 'TypeError', 'status': 'exception'}, {'exception': 'TypeError', 'status': 'exception'}, {'exception': 'TypeError', 'status': 'exception'}], [{'status': 'ok', 'value': 3}, {'status': 'ok', 'value': 4}, {'status': 'ok', 'value': 2}], [{'status': 'ok', 'value': 3}, {'status': 'ok', 'value': 4}, {'status': 'ok', 'value': 2}]]",0.22799999999999998,Mbpp/109,1,1
3,815f97a0d9ba144ba90691137970553540c2ebe2d4381bcba9a548574f826d37,prompt_plus_base_inputs,0.5962451262482587,5,0.2419047619047619,0.3333333333333333,0.24,0.4832429999987653,"[0.24211169999762205, 0.3579415999993216, 0.2691578000012669, 0.37301769999976386, 0.3796683000000485]","[[{'status': 'ok', 'value': 'heo'}, {'status': 'ok', 'value': 'bcd'}, {'status': 'ok', 'value': 'H'}], [{'exception': ""syntax_error:'[' was never closed"", 'status': 'parse_error'}, {'exception': ""syntax_error:'[' was never closed"", 'status': 'parse_error'}, {'exception': ""syntax_error:'[' was never closed"", 'status': 'parse_error'}], [{'status': 'ok', 'value': 'heo'}, {'status': 'ok', 'value': ''}, {'status': 'ok', 'value': ''}], [{'status': 'ok', 'value': 'heo'}, {'status': 'ok', 'value': 'bcd'}, {'status': 'ok', 'value': 'H'}], [{'status': 'ok', 'value': 'heo'}, {'status': 'ok', 'value': 'bcd'}, {'status': 'ok', 'value': 'H'}]]",0.18514285714285716,0.19519873093807286,4,0.021645021645021655,0.2,0.16,0.5270585000034771,"[0.3919505999983812, 0.31311099999948055, 0.22378329999992275, 0.3019162000018696, 0.3637482000012824]","[[{'status': 'ok', 'value': 'heo'}, {'status': 'ok', 'value': 'bcd'}, {'status': 'ok', 'value': 'H'}], [{'status': 'ok', 'value': 'helo'}, {'status': 'ok', 'value': 'bcda'}, {'status': 'ok', 'value': 'HP'}], [{'status': 'ok', 'value': 'heo'}, {'status': 'ok', 'value': 'bcd'}, {'status': 'ok', 'value': 'H'}], [{'status': 'ok', 'value': 'heo'}, {'status': 'ok', 'value': 'bcd'}, {'status': 'ok', 'value': 'H'}], [{'status': 'ok', 'value': 'heo'}, {'status': 'ok', 'value': 'bcd'}, {'status': 'ok', 'value': 'H'}]]",0.017316017316017323,Mbpp/11,1,1
